,id,label
3258,1237528182548381696,3
3259,1237528182099603456,6
3260,1237528180350578688,4
3261,1237528177938841601,0
3262,1237528177326481408,1
3263,1237528176303042561,4
3264,1237528176009474048,3
3265,1237528175602630656,2
3266,1237528175376130050,0
3267,1237528174407213057,4
3268,1237528174180745217,4
3269,1237528174159728641,4
3270,1237528342376542208,6
3271,1237528173245415425,4
3272,1237528172716945411,4
3273,1237528171286654976,1
3274,1237528170305171456,1
3275,1237528170070290434,3
3276,1237528170011578369,7
3277,1237528169831260160,6
3278,1237528169822842880,4
3279,1237528169676025857,7
3280,1237528168904282114,4
3281,1237528168514248706,4
3282,1237528166958166018,1
3283,1237528166526152704,7
3284,1237528166295465985,4
3285,1237528165259476993,3
3286,1237528165032976385,0
3287,1237528160427630592,0
3288,1237528160150814721,3
3289,1237528159618084864,1
3290,1237528158921867264,4
3291,1237528158812770305,3
3292,1237528158301126657,4
3293,1237528158271750144,1
3294,1237528158145937408,7
3295,1237528157873254400,3
3296,1237528157676138496,4
3297,1237528157034405889,3
3298,1237528155398651905,6
3299,1237528153045622784,3
3300,1237528153024647169,3
3301,1237528152408121344,1
3302,1237528152043180032,3
3303,1237528151783161858,0
3304,1237528151325999104,6
3305,1237528151258877953,4
3306,1237528150684209152,4
3307,1237528150155784193,0
3308,1237528150067646466,2
3309,1237528149937639424,3
3310,1237528148989726721,1
3311,1237528148834541568,3
3312,1237528148821958656,7
3313,1237528148066971653,4
3314,1237528145583988736,7
3315,1237528144891924480,4
3316,1237528143239380994,7
3317,1237528141171576832,1
3318,1237528140001341441,3
3319,1237528139145723904,3
3320,1237528139066048514,0
3321,1237528138608824320,0
3322,1237528136356491264,1
3323,1237528135660232707,3
3324,1237528135559569408,4
3325,1237528132963282944,3
3326,1237528132539707392,7
3327,1237528131432361985,4
3328,1237528131159724032,4
3329,1237528130874531840,1
3330,1237528130656464898,3
3331,1237528130601943041,2
3332,1237528129754693632,7
3333,1237528129410760704,2
3334,1237528128647397377,1
3335,1237528128387297280,0
3336,1237528126848040960,7
3337,1237528126214692865,1
3338,1237528126189531136,3
3339,1237528125216444416,7
3340,1237528124427923458,5
3341,1237528123958157312,3
3342,1237528123559669762,7
3343,1237528122481725442,7
3344,1237528121382858753,1
3345,1237528120619438080,7
3346,1237528120585904128,4
3347,1237528120019709954,7
3348,1237528119700893696,3
3349,1237528119084339203,3
3350,1237528118832709632,3
3351,1237528118526496770,4
3352,1237528118090334208,3
3353,1237528118065168386,7
3354,1237528117641506820,4
3355,1237528117557616641,7
3356,1237528116932689920,2
3357,1237528116819443712,7
3358,1237528116299350016,0
3359,1237528116060274688,3
3360,1237528115720540160,1
3361,1237528115552739328,1
3362,1237528114789416960,4
3363,1237528114319638529,4
3364,1237528113740832769,4
3365,1237528112839053315,0
3366,1237528111224258560,0
3367,1237528110658015233,3
3368,1237528110410526720,7
3369,1237528199174578178,1
3370,1237528109290622976,7
3371,1237528109148033024,1
3372,1237528108791549953,2
3373,1237528108753760257,6
3374,1237528106014916608,7
3375,1237528105792618498,3
3376,1237528111224258560,4
3377,1237528103691288577,7
3378,1237528103032766465,7
3379,1237528102990827520,3
3380,1238615825935974403,7
3381,1238615825025830913,4
3382,1238615824673406976,4
3383,1238615824623112193,5
3384,1238615824417472512,3
3385,1238615824216268808,1
3386,1238615823973076993,0
3387,1238615823528464390,7
3388,1238615822656028677,2
3389,1238615822614114313,3
3390,1238615822269997056,1
3391,1238615821594824706,6
3392,1238615821540298758,4
3393,1238615821099896832,4
3394,1238615821024481281,3
3395,1238615820902768641,2
3396,1238615820693123073,7
3397,1238615820445659136,4
3398,1238615820017618945,6
3399,1238615819824791553,3
3400,1238615819250262017,0
3401,1238615818759364608,7
3402,1238615818172129280,2
3403,1238615817870344194,1
3404,1238615817438273536,6
3405,1238615816993517568,5
3406,1238615816620462083,2
3407,1238615816440086528,1
3408,1238615816091897857,1
3409,1238615816016445440,1
3410,1238615815865470977,7
3411,1238615815609450496,1
3412,1238615815462715393,4
3413,1238615814057541632,3
3414,1238615813906739201,2
3415,1238615813222883328,1
3416,1238615813193695242,7
3417,1238615812950429697,7
3418,1238615812677816321,2
3419,1238615812547719169,4
3420,1238615812463878149,1
3421,1238615812145065984,5
3422,1238615812119789569,1
3423,1238615811230552064,7
3424,1238615810173632513,3
3425,1238615809783672834,1
3426,1238615809267625986,7
3427,1238615808466714625,1
3428,1238615808181444608,7
3429,1238615807762075656,2
3430,1238615807049023491,6
3431,1238615806545735686,4
3432,1238615806428119040,1
3433,1238615806365151232,1
3434,1238615804825858048,7
3435,1238615804041555973,0
3436,1238615803903324162,4
3437,1238615803127304192,1
3438,1238615802250539008,2
3439,1238615801982103552,3
3440,1238615801638215680,2
3441,1238615801533325313,1
3442,1238615800832913409,3
3443,1238615800426176513,2
3444,1238615800119951364,1
3445,1238615800069656576,7
3446,1238615799927054336,4
3447,1238615799608246273,6
3448,1238615799537045506,1
3449,1238615798857547777,0
3450,1238615798115074049,3
3451,1238615796462399488,1
3452,1238615794168274944,0
3453,1238615794151555074,3
3454,1238615792876486659,7
3455,1238615792800927744,6
3456,1238615792293269506,4
3457,1238615792176058374,0
3458,1238615792121524226,6
3459,1238615791894847488,4
3460,1238615791874039808,1
3461,1238615789936271363,1
3462,1238615789860802560,3
3463,1238615789680259073,5
3464,1238615789588099072,3
3465,1238615789512474624,6
3466,1238615788656852993,3
3467,1238615788493271040,1
3468,1238615787935600654,0
3469,1238615787713237002,0
3470,1238615787071553536,1
3471,1238615784101986304,7
3472,1238615783498043396,2
3473,1238615783120482310,3
3474,1238615781606375426,7
3475,1238615780712951809,0
3476,1238615780683636736,4
3477,1238615780213719041,0
3478,1238615780192923651,3
3479,1238615780192903173,1
3480,1238615780016742400,1
3481,1238615779605712896,7
3482,1238615778540376064,5
3483,1238615778074689537,3
3484,1238615778045222913,6
3485,1238615777835704321,3
3486,1238615777739186176,7
3487,1238615777734877184,7
3488,1238615777688686592,3
3489,1238615777432887296,4
3490,1238615776778690562,5
3491,1238615775797223431,1
3492,1238615774727733248,2
3493,1238615774530621440,3
3494,1238615773825740800,1
3495,1238615773523972097,4
3496,1238615773024858112,0
3497,1238615772043399169,1
3498,1238615771426762753,1
3499,1238615770696908801,3
3500,1238615770516590593,2
3501,1238615770218684417,5
3502,1238615769665220610,3
3503,1238615769526743042,0
3504,1238615769480454145,7
3505,1238615769149255688,3
3506,1238615768780201989,1
3507,1238615768763379712,5
3508,1238615768218120192,7
3509,1238615765290344448,7
3510,1238615765139558405,4
3511,1238615764304711681,4
3512,1238615763725975553,1
3513,1238615763323363329,0
3514,1238615762983456768,0
3515,1238615762744406016,3
3516,1238615762442616837,1
3517,1238615762366894080,1
3518,1238615762341736448,6
3519,1238615762333556736,0
3520,1238615761742168064,1
3521,1238615761742110720,4
3522,1238615760685203457,1
3523,1238615760295116802,2
3524,1238615760227966977,7
3525,1238615759967801344,3
3526,1238615759900860417,3
3527,1238615759841980416,4
3528,1238615759082774528,5
3529,1238615758994837509,0
3530,1238615758986493952,4
3531,1238615758810296327,4
3532,1238615758202187778,4
3533,1238615758147641344,1
3534,1238615757254053888,1
3535,1238615755811323905,1
3536,1238615755157053441,1
3537,1238615753944956929,1
3538,1238615753839923200,6
3539,1238615753592573953,7
3540,1238615753454227461,3
3541,1238615753210937350,3
3542,1238615752686608384,0
3543,1238615752573251584,0
3544,1238615752514699265,7
3545,1238615751189237761,1
3546,1238615751017336833,7
3547,1238615750933450757,5
3548,1238615753454227461,2
3549,1238615750782353411,4
3550,1238615750031613955,1
3551,1238615749272522754,0
3552,1238615749184405505,6
3553,1238615748387516419,5
3554,1238615748165206016,1
3555,1238615748160831488,3
3556,1238615747867193345,7
3557,1238615747154391041,7
3558,1238615746911055875,3
3559,1238615746630094849,7
3560,1238615746407792640,1
3561,1238615746000719873,0
3562,1238615745623449602,4
3563,1238615745216622592,1
3564,1238615744927150082,4
3565,1238615744616624128,1
3566,1238615744268480512,0
3567,1238615743593398272,3
3568,1238615743236841472,4
3569,1238615743190773761,3
3570,1238615742611890177,4
3571,1238615742578335746,3
3572,1238615769526743042,7
3573,1238615741349462018,3
3574,1238615740242112528,0
3575,1238615740082782210,1
3576,1238615739814350848,3
3577,1238615739709489153,1
3578,1238615738363121664,3
3579,1238615737582960641,4
3580,1238615737448759296,0
3581,1238615736840380418,4
3582,1238615736462929920,3
3583,1238615735871692800,0
3584,1238615735858913280,7
3585,1238615735707914240,5
3586,1238615735569723392,1
3587,1238615735418662914,4
3588,1238615735292788737,7
3589,1238615821594824706,1
3590,1238615734458204160,3
3591,1238615734172954624,1
3592,1238615733946519552,1
3593,1238615733908594689,1
3594,1238615733627740172,4
3595,1238615733371916290,6
3596,1238615733111668738,3
3597,1238615733027975168,1
3598,1238615731807412225,6
3599,1238615731350241281,0
3600,1238615730884616192,4
3601,1238615730779598848,4
3602,1238615729982910464,1
3603,1238615729089335296,0
3604,1238615728904863744,7
3605,1238615728611381249,4
3606,1238615728422637569,1
3607,1238615727885766656,1
3608,1238615727034302464,0
3609,1238615726560350209,7
3610,1238615726379814912,1
3611,1238615726069432320,1
3612,1238615725851508740,3
3613,1238615725817856002,7
3614,1238615725817737218,3
3615,1238615725620822017,0
3616,1238615725616648195,1
3617,1238615724505149441,1
3618,1238615723938910214,1
3619,1238615722722332672,0
3620,1238615722420514816,1
3621,1238615721866911755,7
3622,1238615721514545160,3
3623,1238615721388707842,0
3624,1238615721271128064,7
3625,1238615721183240193,3
3626,1238615769526743042,7
3627,1238615719752937474,1
3628,1238615719081844736,0
3629,1238615719023013888,3
3630,1238615718775717889,7
3631,1238615718708609024,3
3632,1238615718654021632,4
3633,1238615718591107073,5
3634,1238615718356291585,4
3635,1238615718255452161,7
3636,1238615718125375489,2
3637,1238615717630656512,0
3638,1238615714744983553,5
3639,1238615714535219200,3
3640,1238615714501554176,1
3641,1238615713214091264,3
3642,1238615712538779650,1
3643,1238615711767035906,3
3644,1238615711443902465,5
3645,1238615710374526982,4
3646,1238615709917179904,3
3647,1238615709661437952,0
3648,1238615709057499139,7
3649,1238615708562489351,7
3650,1238615707832782849,4
3651,1238615706977079296,1
3652,1238615705576243200,7
3653,1238615705408413696,3
3654,1238615704800239621,3
3655,1238615704657702912,7
3656,1238615704326332416,1
3657,1238615704267612161,2
3658,1238615703395225610,5
3659,1238615703239954432,7
3660,1238615703139344384,7
3661,1238615702954704896,1
3662,1238615702916993024,3
3663,1238615701465763841,1
3664,1238615701306232838,1
3665,1238615701184790530,3
3666,1238615700538712065,4
3667,1238615700408799232,6
3668,1238615700266045446,7
3669,1238615700094107648,3
3670,1238615699377008640,1
3671,1235353259038171141,3
3672,1238615698647191554,4
3673,1238615698244603904,0
3674,1238615698244599808,0
3675,1238615697975947264,1
3676,1238615697917456390,1
3677,1238615697804201991,0
3678,1238615697359593477,4
3679,1238615696508157952,6
3680,1238615696344580097,7
3681,1238615695866372097,0
3682,1238615695794917376,1
3683,1238615695702872064,1
3684,1238615694993956864,6
3685,1238615694612316161,0
3686,1238615694503108608,7
3687,1238615694108790784,4
3688,1238615693106401280,5
3689,1238615692263469056,1
3690,1238615691948724225,0
3691,1238615691101704199,0
3692,1238615689960833028,3
3693,1238615689625288705,7
3694,1238615688631193600,4
3695,1238615688337657857,1
3696,1238615745216622592,4
3697,1238615687272243200,7
3698,1238615687003807744,7
3699,1238615686802440192,3
3700,1238615686307557376,2
3701,1238615686194302976,7
3702,1238615686068334592,0
3703,1238615686055899139,0
3704,1238615685963509760,6
3705,1238615685388849153,4
3706,1238615684583755777,3
3707,1238615684306939904,1
3708,1238615683606478849,7
3709,1238615683497426944,3
3710,1238615683145043976,0
3711,1238615682805387265,7
3712,1238615682792783873,7
3713,1238615682381733888,4
3714,1238615682117500930,5
3715,1238615681756614656,4
3716,1238615681614086145,7
3717,1238615681131634689,7
3718,1238615680888582144,7
3719,1238615680716398592,7
3720,1238615680670367744,4
3721,1234266857122734080,3
3722,1238615680213229578,3
3723,1238615680150364160,4
3724,1238615680074776576,4
3725,1238615677755424774,3
3726,1238615677209964544,5
3727,1238615677038026752,4
3728,1238615676086112256,4
3729,1238615675746373637,0
3730,1238615675574206464,4
3731,1238615675222065152,3
3732,1238615673888215046,7
3733,1238615673867325441,0
3734,1238615672617349121,5
3735,1238615672462196738,7
3736,1238615671824683008,4
3737,1238615671531081728,7
3738,1238615671145185283,0
3739,1238615670931275781,5
3740,1238615670603911168,7
3741,1238615670557822977,3
3742,1238615670084042752,3
3743,1238615669224148995,0
3744,1238615668880277505,4
3745,1238615668657991681,0
3746,1238615668376965120,0
3747,1238615668339195904,4
3748,1238615668301365250,1
3749,1238615668116897792,3
3750,1238615668041318400,3
3751,1238615667823259649,4
3752,1238615667428868096,1
3753,1238615667345166340,4
3754,1238615667345154054,7
3755,1238615667160633344,4
3756,1238615666489462784,4
3757,1238615666208505856,1
3758,1238615665545809925,4
3759,1238615665499672581,1
3760,1238615665482723328,0
3761,1238615665474404352,3
3762,1238615665399025664,7
3763,1238615662156640256,4
3764,1238615661997260800,0
3765,1238615661666078727,0
3766,1238615660344807425,4
3767,1238615659979866112,3
3768,1238615659929534469,3
3769,1238615659820482561,0
3770,1238615659468050433,3
3771,1238615658516090881,1
3772,1238615657765163009,3
3773,1238615657757003781,1
3774,1238615657207521280,3
3775,1238615657186562049,3
3776,1238615656628654080,4
3777,1238615656322469888,4
3778,1238615655970209794,0
3779,1238615655705915392,4
3780,1238615654749503489,5
3781,1238615654531395584,1
3782,1238615654430674945,4
3783,1238615652572815363,3
3784,1238615652325261312,1
3785,1238615651872387078,1
3786,1238615651247366144,3
3787,1238615650941022208,0
3788,1238615650484002822,1
3789,1238615650412695552,3
3790,1238615649842335751,1
3791,1238615649536131076,6
3792,1238615649527762946,2
3793,1238615649448071168,1
3794,1238615649129136128,1
3795,1238615649049440256,1
3796,1238615648361574400,7
3797,1238615647522885632,0
3798,1238615647447367680,3
3799,1238615647283605504,6
3800,1238615646599909376,4
3801,1238615646583349250,0
3802,1238615646461521920,4
3803,1238615646335840256,0
3804,1238615646205706245,1
3805,1238615645769601031,1
3806,1238615645572313088,0
3807,1238615645538967559,0
3808,1238615644892999680,3
3809,1238615644561604608,7
3810,1238615644553252867,4
3811,1238615644431691779,3
3812,1238615644356165638,1
3813,1238615644041510920,0
3814,1238615644020621312,7
3815,1238615643810942978,1
3816,1238615642930118657,7
3817,1238615642711961606,2
3818,1238615642569408517,7
3819,1238615641604501504,3
3820,1238615641373933568,1
3821,1238615641348661248,0
3822,1238615640274898944,5
3823,1238615639553646599,3
3824,1238615639134068736,3
3825,1238615638182150144,6
3826,1238615637372612609,5
3827,1238615636982579200,0
3828,1238615636642877445,6
3829,1238615636479098882,7
3830,1238615635657179136,4
3831,1238615635174789120,3
3832,1238615635095150592,7
3833,1238615635065745408,4
3834,1238615633945755649,1
3835,1238615633891385346,1
3836,1238615632859389952,7
3837,1238615631311679488,5
3838,1238615630678577152,1
3839,1238615630384939009,0
3840,1238615630237937666,6
3841,1238615630183456768,7
3842,1238615629839495168,4
3843,1238615629600522240,3
3844,1238615629298630656,4
3845,1238615629134995457,1
3846,1238615628950487042,7
3847,1238615628287746048,3
3848,1238615628141023233,1
3849,1238615627197231104,3
3850,1238615627054698496,1
3851,1238615626786078721,3
3852,1238615626572324865,1
3853,1238615626568081408,4
3854,1238615625968345088,1
3855,1238615625469059072,5
3856,1238615624739434496,0
3857,1238615624538038272,0
3858,1238615624508682241,4
3859,1238615623975841792,3
3860,1238615623577542657,7
3861,1238615622600151041,4
3862,1238615621857955842,0
3863,1238615621216108544,7
3864,1238615620721262594,0
3865,1238615620469567488,2
3866,1238615620394024962,7
3867,1238615620171763712,1
3868,1238615620083519493,4
3869,1238615620003999745,3
3870,1238615619345383425,4
3871,1238615618854645760,1
3872,1238615618267557890,7
3873,1238615618024288256,7
3874,1238615617571188736,3
3875,1238615617537822721,0
3876,1238615617487470597,3
3877,1238615616954695681,0
3878,1238615616350760963,4
3879,1238615616266932224,3
3880,1238615615511777282,0
3881,1238615614962294784,0
3882,1238615614815719426,1
3883,1238615613834178560,0
3884,1238615612638875648,7
3885,1238615612525600768,3
3886,1238615612387143685,3
3887,1238615612139675649,1
3888,1238615611875504128,0
3889,1238615611481010176,0
3890,1238615611334426625,4
3891,1238615610923286530,2
3892,1238615609916755972,3
3893,1238615609874608129,0
3894,1238615608456916992,7
3895,1238615608360677376,4
3896,1238615607592906753,7
3897,1238615607379218432,5
3898,1238615607102275591,3
3899,1238615607056236545,0
3900,1238615606947176453,4
3901,1238615606594854914,2
3902,1238615606234095616,4
3903,1238615605722394624,7
3904,1238615605122609164,1
3905,1238615604938096640,4
3906,1238615604824887297,7
3907,1238615604094840832,4
3908,1238615604094832640,1
3909,1238615603532963840,7
3910,1238615603268780032,7
3911,1238615602668986368,2
3912,1238615602216013826,3
3913,1238615602056617984,5
3914,1238615601293209601,4
3915,1238615601242935297,7
3916,1238615600844304385,4
3917,1238615599821000710,7
3918,1238615599770513409,3
3919,1238615599720230912,3
3920,1238615599472926720,4
3921,1238615599107977216,4
3922,1238615598893895680,3
3923,1238615598805839873,7
3924,1238615598592077824,1
3925,1238615598478823430,2
3926,1238615598193684481,7
3927,1238615598118076416,4
3928,1238615597803548675,1
3929,1238615597354639361,1
3930,1238615596570300416,3
3931,1238615596440395776,4
3932,1238615596213960705,7
3933,1238615595953704960,4
3934,1238615595656122368,1
3935,1238615595576446976,3
3936,1238615815865470977,0
3937,1238615594481713153,7
3938,1238615594267742208,6
3939,1238615594079072257,4
3940,1238615593944670210,0
3941,1238615593349271552,4
3942,1238615593315708930,1
3943,1238615593131159553,4
3944,1238615592569114626,0
3945,1238615592560521216,7
3946,1238615592313241600,3
3947,1238615592107728897,4
3948,1238615591629488135,0
3949,1238615590895378432,6
3950,1238615590887186432,5
3951,1238615590874611712,3
3952,1238615590157332488,0
3953,1238615588953395201,1
3954,1238615588705976321,7
3955,1238615588487954434,2
3956,1238615588320272385,7
3957,1238615588127170565,0
3958,1238615587997302784,3
3959,1238615587799961600,7
3960,1238615587582074880,3
3961,1238615586545926144,7
3962,1238615586214539266,4
3963,1238615585807835136,4
3964,1238615585778515972,1
3965,1238615585283604482,4
3966,1238615584864006144,1
3967,1238615584327098370,4
3968,1238615584260177922,0
3969,1238615584109211650,4
3970,1238615584058695680,1
3971,1238615583928791043,7
3972,1238615583526195202,6
3973,1238615582913761280,0
3974,1238615582817136640,7
3975,1238615582720823296,7
3976,1238615582431424512,1
3977,1238615582251122688,1
3978,1238615581454188546,4
3979,1238615580833460229,4
3980,1238615580489535488,5
3981,1238615578585083904,7
3982,1238615578048266240,3
3983,1238615577683468292,4
3984,1238615577624797185,2
3985,1238615577184415747,3
3986,1238615576924303362,3
3987,1238615576890630144,7
3988,1238615576815316995,0
3989,1238615576454533120,1
3990,1238615576269828096,1
3991,1238615576140021760,7
3992,1238615575175335938,3
3993,1238615605722394624,0
3994,1238615574915297282,3
3995,1238615573862453253,4
3996,1238615573749051392,4
3997,1238615573501816836,0
3998,1238615573384265729,7
3999,1238615572004339712,6
4000,1238615571853217792,1
4001,1238615571811491841,4
4002,1238615571068928001,4
4003,1238615570729193477,3
4004,1238615570012147722,4
4005,1238615569076797442,7
4006,1238615568904785927,1
4007,1238615568619466753,3
4008,1238615567906607105,3
4009,1238615567751213056,1
4010,1238615567616995328,4
4011,1238615567038328832,1
4012,1238615566753112065,1
4013,1238615566732201987,3
4014,1238615566707044352,7
4015,1238615566509912064,7
4016,1238615565104644097,2
4017,1238615565100552192,1
4018,1238615564878135296,4
4019,1238615564865732608,1
4020,1238615564534173702,0
4021,1238615561837387776,7
4022,1238615560935690240,1
4023,1238615560843337729,4
4024,1238615560319090688,7
4025,1238615560281370624,7
4026,1238615559174066176,4
4027,1238615558301589507,2
4028,1238615558209355777,1
4029,1238615558205161472,3
4030,1238615557752197121,1
4031,1238615557148233729,3
4032,1238615556837625858,1
4033,1238615643810942978,0
4034,1238615556443553792,7
4035,1238615556120621056,4
4036,1238615555759722496,3
4037,1238615555722051585,0
4038,1238615554979696640,7
4039,1238615554686095361,7
4040,1238615554480431106,7
4041,1238615554145112064,5
4042,1238615552496558080,3
4043,1238615552454770690,1
4044,1238615552253480961,3
4045,1238615551846436864,4
4046,1238615551146156032,1
4047,1238615549611069440,7
4048,1238615548314955776,4
4049,1238615548117897217,1
4050,1238615547228622848,3
4051,1238615546976821248,5
4052,1238615546788225024,3
4053,1238615546633031688,0
4054,1238615545932546053,7
4055,1238615545601286145,1
4056,1238615545228001285,7
4057,1234266857122734080,3
4058,1238615544158392323,1
4059,1238615543352967168,1
4060,1238615543030206470,3
4061,1238615542761742336,7
4062,1238615542593925120,1
4063,1238615542157713414,3
4064,1238615542019301378,5
4065,1238615541784268800,0
4066,1238615541696401408,4
4067,1238615541528457216,4
4068,1238615540501024768,3
4069,1238615539246862341,3
4070,1238615539196411904,1
4071,1238615539158847490,7
4072,1238615536403124225,3
4073,1238615536163934208,3
4074,1238615536029884416,4
4075,1238615536012890113,0
4076,1238615535937564672,1
4077,1238615535291596800,0
4078,1238615535111331845,1
4079,1238615534502998016,7
4080,1238615534314426369,1
4081,1238615534003986433,1
4082,1238615533957926915,7
4083,1238615533781647361,1
4084,1238615533551050753,3
4085,1238615532871573506,0
4086,1238615532070301697,4
4087,1238615531747512320,1
4088,1238615531617505280,7
4089,1238615531118309380,4
4090,1238615529868292097,1
4091,1238615529444839430,0
4092,1238615528798932993,1
4093,1238615528559857666,4
4094,1238615528350060545,1
4095,1238615528249470978,6
4096,1238615527020548097,7
4097,1238615523593781248,0
4098,1238615523065131008,4
4099,1238615522301726722,7
4100,1238615521827815426,5
4101,1238615521618284546,4
4102,1238615521064607744,3
4103,1238615520829517825,0
4104,1238615519852482560,5
4105,1238615519365869571,1
4106,1238615519139332097,3
4107,1238615518296158208,3
4108,1238615518082465793,3
4109,1238615517902102528,4
4110,1238615517339975680,3
4111,1238615517298073612,3
4112,1238615517012865025,1
4113,1238615516937220096,4
4114,1238615515452575744,3
4115,1238615515196612608,7
4116,1238615514856988672,3
4117,1238615514437439489,1
4118,1238615514215337985,4
4119,1238615513325953024,7
4120,1238615513321951238,4
4121,1238615512998989826,1
4122,1238615512923492352,3
4123,1238615512663437312,3
4124,1238615512474501121,3
4125,1238615511887417344,1
4126,1238615511543549954,0
4127,1238615511522369537,1
4128,1238615511237353472,0
4129,1238615511191166980,7
4130,1238615510931124226,4
4131,1238615510880858124,1
4132,1238615510763405312,5
4133,1238615510683660288,4
4134,1238615510289461251,7
4135,1238615509622501378,7
4136,1238615509580554241,3
4137,1238615509270007809,3
4138,1238615508427116544,5
4139,1238615508150292481,1
4140,1238615507923853312,6
4141,1238615507588317186,3
4142,1238615507462389761,0
4143,1238615507227611136,6
4144,1238615507210821633,1
4145,1238615507152109569,3
4146,1238615506749247488,4
4147,1238615505717559297,2
4148,1238615505595842560,7
4149,1238615504878743557,1
4150,1238615503771336704,1
4151,1238615503746129921,7
4152,1238615503255601153,7
4153,1238615502886277120,4
4154,1238615502873862144,7
4155,1238615502722936832,7
4156,1238615502643224576,0
4157,1238615502009675781,4
4158,1238615501686951940,3
4159,1238615501246513153,5
4160,1238615500571246595,0
4161,1238615499992432640,1
4162,1238615499677655040,7
4163,1238615499489116160,2
4164,1238615499442925573,5
4165,1238615499317092352,6
4166,1238615499266719745,0
4167,1238615496276221953,4
4168,1238615496011829249,5
4169,1238615495361716224,0
4170,1238615495013617664,3
4171,1238615494816665600,3
4172,1238615494594375681,0
4173,1238615494548127749,0
4174,1238615494367883264,0
4175,1238615494187343872,1
4176,1238615494149709825,5
4177,1238615493705175040,1
4178,1236440558282977282,7
4179,1238615493071831041,0
4180,1238615492924968962,5
4181,1238615491796754433,0
4182,1238615491641516032,4
4183,1238615491033411589,1
4184,1238615490991292416,2
4185,1238615490651660289,3
4186,1238615490592899072,3
4187,1238615490106470401,1
4188,1238615489234055170,7
4189,1238615489024274437,1
4190,1238615489003302912,7
4191,1238615488747524096,1
4192,1238615488462090241,1
4193,1238615486214086657,3
4194,1238615486021210115,3
4195,1238615485916286976,3
4196,1238615485798690817,3
4197,1238615485358444544,3
4198,1238615485232689152,3
4199,1238615485006086144,7
4200,1238615484880302086,0
4201,1238615484880187393,7
4202,1238615517402988544,1
4203,1238615484653846529,3
4204,1238615484376981505,0
4205,1238615484188315650,3
4206,1238615483865165825,4
4207,1238615483668140038,7
4208,1238615483596722176,7
4209,1238615483282120706,3
4210,1238615483223433216,7
4211,1238615483143933952,4
4212,1238615482988707840,1
4213,1239702989461389313,4
4214,1239702989432139776,7
4215,1239702988404535297,1
4216,1239702987590623232,0
4217,1239702987439616000,3
4218,1239702987091718145,1
4219,1239702986504445957,5
4220,1239702986420518912,3
4221,1239702986265366528,7
4222,1239702986189832192,4
4223,1239702985615142912,1
4224,1239702982511468544,3
4225,1239702982226112513,0
4226,1239702981978750992,4
4227,1239702980452126722,6
4228,1239702980187881473,0
4229,1239702978593820673,3
4230,1239702978019426304,4
4231,1239702977788739585,1
4232,1239702977566388227,4
4233,1239702976597549059,4
4234,1239702976425410560,3
4235,1239702975804665856,0
4236,1239702974970150914,0
4237,1239702974596866055,3
4238,1239702974596866055,7
4239,1239702973422243840,4
4240,1239702973401444352,1
4241,1239702972470161408,5
4242,1239702971367055360,1
4243,1239702970524106763,0
4244,1239702969974693891,3
4245,1239702969781714944,7
4246,1239702968947138560,7
4247,1239702968942936065,7
4248,1239702968414261248,0
4249,1239702968267608065,1
4250,1239702968070529026,1
4251,1239702967843868672,4
4252,1239702967579742208,3
4253,1239702967403589633,5
4254,1239702966954835968,0
4255,1239702966845739013,1
4256,1239702964840742912,3
4257,1239702963205083137,4
4258,1239702962139774977,0
4259,1239702962043342848,7
4260,1239702961900716034,1
4261,1239702961900699652,0
4262,1239702961795686400,7
4263,1239702961691013127,0
4264,1239702961657430017,6
4265,1239702961653190659,7
4266,1239702961305116681,3
4267,1239702961284100098,3
4268,1239702960533356545,7
4269,1239702960466096128,3
4270,1239702960055205896,3
4271,1239702959757328385,7
4272,1239702959698649093,1
4273,1239702974596866055,5
4274,1239702959358914560,0
4275,1239702958910197765,3
4276,1239702958809497600,3
4277,1239702958805155840,1
4278,1239702958427824130,7
4279,1239702957429579778,7
4280,1239702956938756096,4
4281,1239702956846518273,3
4282,1239702956297146368,4
4283,1239702955961409537,1
4284,1239702955500212235,1
4285,1239702954061381632,1
4286,1239702952845234177,1
4287,1239702950970155008,1
4288,1239702949435187201,1
4289,1239702949389049856,4
4290,1239702949221273601,3
4291,1239702949162557440,4
4292,1239702948835442688,4
4293,1239702948663513088,0
4294,1239702948487335936,1
4295,1239702948445401096,3
4296,1239702948239663105,4
4297,1239702947916681216,4
4298,1239702947765911552,1
4299,1239702946734116871,3
4300,1239702945228369921,7
4301,1239702944557289473,0
4302,1239702944003457024,1
4303,1239702943881986048,1
4304,1239702943437213697,4
4305,1239702942984425473,0
4306,1239702942879567873,0
4307,1239702942829236224,5
4308,1239702941508009985,7
4309,1239702941042442243,4
4310,1239702940727644160,0
4311,1234266857122734080,3
4312,1239702940354576385,0
4313,1239702938970460166,3
4314,1239702938823454720,4
4315,1239702938542469120,0
4316,1239702938261557252,7
4317,1239702937586335749,3
4318,1239702936495828996,1
4319,1239702935937974273,1
4320,1239702935535321106,0
4321,1239702935375773696,3
4322,1239702935275175937,1
4323,1239702935166169089,7
4324,1239702934834671618,4
4325,1239702934427860992,4
4326,1239702933274419200,4
4327,1239702933257646080,1
4328,1239702933169635329,1
4329,1239702932838330374,0
4330,1239702932628496384,1
4331,1239702932146307072,3
4332,1239702931315834884,4
4333,1239702930925764609,3
